concept_id,concept_name,concept_code,vocabulary_id,location
4077485,Secondary open reduction of fracture of bone and external fixation however further qualified,179063000,SNOMED,site_unspec
4075913,Revision to open reduction and external fixation of proximal femoral fracture,179064006,SNOMED,hip_femur
4076197,Revision to open reduction and internal fixation of proximal femoral fracture with screw/nail device alone,179065007,SNOMED,hip_femur
4077486,Revision to open reduction and internal fixation of proximal femoral fracture with screw/nail and intramedullary device,179066008,SNOMED,hip_femur
4075914,Revision to open reduction and internal fixation of proximal femoral fracture with screw/nail and plate device,179067004,SNOMED,hip_femur
4076198,Revision to open reduction of fracture alone,179068009,SNOMED,site_unspec
4075915,Revision to open reduction of fracture and cast immobilization,179069001,SNOMED,site_unspec
4078970,Revision to open reduction of fracture and functional bracing,179070000,SNOMED,site_unspec
4077487,Revision to open reduction of fracture and skin traction,179071001,SNOMED,site_unspec
4077488,Revision to open reduction of fracture and skeletal traction,179073003,SNOMED,site_unspec
4077613,Revision to open reduction of fracture and external fixation,179074009,SNOMED,site_unspec
4077614,Revision to open reduction of fracture and other external immobilisation,179075005,SNOMED,site_unspec
4076199,Revision to open reduction of fracture and locked reamed intramedullary nail fixation,179076006,SNOMED,site_unspec
4077615,Revision to open reduction of fracture and locked unreamed intramedullary nail fixation,179077002,SNOMED,site_unspec
4076200,Revision to open reduction of fracture and unlocked reamed intramedullary nail fixation,179078007,SNOMED,site_unspec
4077616,Revision to open reduction of fracture and unlocked unreamed intramedullary nail fixation,179079004,SNOMED,site_unspec
4078972,Revision to open reduction of fracture and internal fixation with K-wire,179080001,SNOMED,site_unspec
4078973,Revision to open reduction of fracture and internal fixation with tension band wiring,179081002,SNOMED,site_unspec
4077617,Revision to open reduction of fracture and internal fixation with cerclage wiring,179082009,SNOMED,site_unspec
4078974,Revision to open reduction of fracture and internal fixation with screw(s),179083004,SNOMED,site_unspec
4075916,Revision to open reduction of fracture and internal fixation with plate,179084005,SNOMED,site_unspec
4079097,Revision to open reduction of fracture and internal fixation with multiple implant types,179085006,SNOMED,site_unspec
4077618,Revision to open reduction of fracture and other internal fixation,179086007,SNOMED,site_unspec
4077619,Revision to open reduction of fracture and intramedullary nail fixation,179087003,SNOMED,site_unspec
4076201,Other specified secondary open reduction of fracture of bone,179088008,SNOMED,site_unspec
4077620,Secondary open reduction of fracture of bone NOS,179089000,SNOMED,site_unspec
40262907,Closed (or no) reduction of fracture and internal fixation,179090009,SNOMED,site_unspec
4010387,"Closed fracture finger metacarpal, multiple",208402000,SNOMED,hand
40262909,Closed reduction and internal fixation of proximal femoral fracture with Richard's cannulated hip screw,179091008,SNOMED,hip_femur
4075917,Closed reduction of fracture of long bone and rigid internal fixation NEC,179092001,SNOMED,site_unspec
4077621,Closed reduction of fracture of long bone and flexible internal fixation however further qualified,179093006,SNOMED,site_unspec
4075918,Closed reduction of fracture of small bone and fixation using screw,179094000,SNOMED,site_unspec
4079098,Closed reduction of fragment of bone and fixation using screw,179095004,SNOMED,site_unspec
4079099,Primary internal fixation(without reduction) of proximal femoral fracture with screw/nail device alone,179096003,SNOMED,hip_femur
4079100,Primary internal fixation(without reduction) of proximal femoral fracture with screw/nail and intramedullary device,179097007,SNOMED,hip_femur
4077622,Primary internal fixation(without reduction) of proximal femoral fracture with screw/nail and plate device,179098002,SNOMED,hip_femur
4077623,Revision to internal fixation(without reduction) of proximal femoral fracture with screw/nail device alone,179099005,SNOMED,hip_femur
4079101,Revision to internal fixation(without reduction) of proximal femoral fracture with screw/nail and intramedullary device,179100002,SNOMED,hip_femur
4077624,Revision to internal fixation(without reduction) of proximal femoral fracture with screw/nail and plate device,179102005,SNOMED,hip_femur
4075919,Primary closed reduction and internal fixation of proximal femoral fracture with screw/nail device alone,179103000,SNOMED,hip_femur
4077625,Primary closed reduction and internal fixation of proximal femoral fracture with screw/nail and intramedullary device,179104006,SNOMED,hip_femur
4079102,Primary closed reduction and internal fixation of proximal femoral fracture with screw/nail and plate device,179105007,SNOMED,hip_femur
4076202,Revision to closed reduction and internal fixation of proximal femoral fracture with screw/nail device alone,179106008,SNOMED,hip_femur
4076314,Revision to closed reduction and internal fixation of proximal femoral fracture with screw/nail and intramedullary device,179107004,SNOMED,hip_femur
4076315,Revision to closed reduction and internal fixation of proximal femoral fracture with screw/nail and plate device,179108009,SNOMED,hip_femur
4077626,Primary wire fixation of fracture,179109001,SNOMED,site_unspec
4076316,Revision to wire fixation of fracture,179110006,SNOMED,site_unspec
4076317,Primary closed reduction of fracture and wire fixation,179111005,SNOMED,site_unspec
4076318,Revision to closed reduction of fracture and wire fixation,179112003,SNOMED,site_unspec
4076319,Primary closed reduction of fracture and locked reamed intramedullary nail fixation,179113008,SNOMED,site_unspec
4076320,Primary closed reduction of fracture and locked unreamed intramedullary nail fixation,179114002,SNOMED,site_unspec
4075920,Primary closed reduction of fracture and unlocked reamed intramedullary nail fixation,179115001,SNOMED,site_unspec
4077627,Primary closed reduction of fracture and unlocked unreamed intramedullary nail fixation,179116000,SNOMED,site_unspec
40262938,Primary closed reduction of fracture and internal fixation with wire,179117009,SNOMED,site_unspec
4076321,Primary closed reduction of fracture and internal fixation with screw(s),179118004,SNOMED,site_unspec
4077628,Primary closed reduction of fracture and other internal fixation,179119007,SNOMED,site_unspec
4075921,Revision to closed reduction of fracture and locked reamed intramedullary nail fixation,179120001,SNOMED,site_unspec
4079103,Revision to closed reduction of fracture and locked unreamed intramedullary nail fixation,179121002,SNOMED,site_unspec
4076322,Revision to closed reduction of fracture and unlocked reamed intramedullary nail fixation,179122009,SNOMED,site_unspec
4076323,Revision to closed reduction of fracture and unlocked unreamed intramedullary nail fixation,179123004,SNOMED,site_unspec
40262946,Revision to closed reduction of fracture and internal fixation with wire,179124005,SNOMED,site_unspec
4079104,Revision to closed reduction of fracture and internal fixation with screw(s),179125006,SNOMED,site_unspec
4076324,Revision to closed reduction of fracture and other internal fixation,179126007,SNOMED,site_unspec
4077629,Primary closed reduction of fracture and intramedullary nail fixation,179127003,SNOMED,site_unspec
4075922,Revision to closed reduction of fracture and intramedullary nail fixation,179128008,SNOMED,site_unspec
40262951,Closed reduction of intracapsular fracture of neck of femur and internal fixation using a dynamic hip screw,179129000,SNOMED,hip_femur
4079105,Other specified closed reduction of fracture of bone and internal fixation,179130005,SNOMED,site_unspec
4076325,Closed reduction of fracture of bone and internal fixation NOS,179131009,SNOMED,site_unspec
40262955,Closed (or no) reduction of fracture and external fixation,179132002,SNOMED,site_unspec
4076326,Closed reduction of fracture of bone and fixation to skeleton however further qualified,179133007,SNOMED,site_unspec
4077630,Closed reduction of fracture of bone and fixation using functional bracing system,179134001,SNOMED,site_unspec
4076327,Remanipulation of fracture of bone and external fixation however further qualified,179135000,SNOMED,site_unspec
4077631,Primary external fixation(without reduction) of proximal femoral fracture,179136004,SNOMED,hip_femur
4075923,Revision to external fixation(without reduction) of proximal femoral fracture,179137008,SNOMED,hip_femur
4076328,Primary closed reduction and external fixation of proximal femoral fracture,179138003,SNOMED,hip_femur
4077772,Revision to closed reduction and external fixation of proximal femoral fracture,179139006,SNOMED,hip_femur
4076329,Primary functional bracing of fracture,179140008,SNOMED,site_unspec
4077773,Primary external fixation of fracture,179141007,SNOMED,site_unspec
4075924,Other primary external immobilization of fracture,179142000,SNOMED,site_unspec
4079106,Revision to functional bracing of fracture,179143005,SNOMED,site_unspec
4077774,Revision to external fixation of fracture,179144004,SNOMED,site_unspec
4075925,Other revision to external immobilisation of fracture,179145003,SNOMED,site_unspec
4077775,Primary closed reduction of fracture and functional bracing,179146002,SNOMED,site_unspec
4079107,Primary closed reduction of fracture and external fixation,179147006,SNOMED,site_unspec
4079108,Revision to closed reduction of fracture and functional bracing,179148001,SNOMED,site_unspec
4075926,Revision to closed reduction of fracture and external fixation,179149009,SNOMED,site_unspec
4076330,Primary closed reduction of fracture and other external immobilization,179150009,SNOMED,site_unspec
4079109,Revision to closed reduction of fracture and other external immobilisation,179151008,SNOMED,site_unspec
4076331,Other specified closed reduction of fracture of bone and external fixation,179152001,SNOMED,site_unspec
40262978,Closed reduction fracture bone & external fixation: [NOS] or [Gissane spike fixator],179153006,SNOMED,site_unspec
4075927,Other closed reduction of fracture of bone,179154000,SNOMED,site_unspec
4076332,Primary closed reduction of fracture and skeletal traction NEC,179155004,SNOMED,site_unspec
4076333,MUA - Manipulation under anaesthetic of fracture,179156003,SNOMED,site_unspec
4077776,Remanipulation of fracture and skeletal traction NEC,179157007,SNOMED,site_unspec
4079110,Remanipulation of fracture of bone NEC,179158002,SNOMED,site_unspec
4076334,Closed reduction of fracture of hip,179159005,SNOMED,hip_femur
4176010,Closed fracture of bone of knee joint,428151000,SNOMED,knee
4075928,Closed reduction of fracture of tibia and/or fibula,179161001,SNOMED,lowleg_ankle
4077778,Closed reduction of fracture of ankle,179162008,SNOMED,lowleg_ankle
4076335,Closed reduction of fracture of metatarsus,179163003,SNOMED,foot
40262990,Closed reduction of fracture of toe,179164009,SNOMED,foot
4076440,Closed reduction of fracture of hallux,179165005,SNOMED,foot
4076441,Closed reduction of fracture of elbow,179166006,SNOMED,humerus_elbow
4076442,Closed reduction of fracture of shoulder,179167002,SNOMED,clav_scap
4079111,Closed reduction of fracture of finger,179168007,SNOMED,hand
4079112,Closed reduction of fracture of thumb,179169004,SNOMED,hand
4079113,Closed reduction of fracture of metacarpus,179171004,SNOMED,hand
4079114,Closed reduction of fracture of radius and/or ulna,179172006,SNOMED,forearm_wrist
4076443,Closed reduction of fracture of wrist,179173001,SNOMED,forearm_wrist
4076444,Primary closed reduction of fracture and cast immobilization,179177000,SNOMED,site_unspec
4076042,Revision to closed reduction of fracture and cast immobilization,179178005,SNOMED,site_unspec
4077781,Primary closed reduction of fracture alone,179179002,SNOMED,site_unspec
4076043,Primary closed reduction of fracture and skin traction,179180004,SNOMED,site_unspec
4077782,Revision to closed reduction of fracture alone,179181000,SNOMED,site_unspec
4076044,Revision to closed reduction of fracture and skin traction,179182007,SNOMED,site_unspec
4076445,Primary skin traction of fracture,179183002,SNOMED,site_unspec
4077783,Revision to skin traction of fracture,179184008,SNOMED,site_unspec
4077784,Primary cast immobilization of fracture,179185009,SNOMED,site_unspec
4079115,Revision to cast immobilization of fracture,179186005,SNOMED,site_unspec
4076045,Primary arthroscopic reduction of fracture,179187001,SNOMED,site_unspec
4076446,Primary arthroscopic reduction and fixation of fracture,179188006,SNOMED,site_unspec
4076046,Revision to arthroscopic reduction of fracture,179189003,SNOMED,site_unspec
4076047,Revision to arthroscopic reduction and fixation of fracture,179190007,SNOMED,site_unspec
4079502,Other specified other closed reduction of fracture of bone,179191006,SNOMED,site_unspec
4079116,Other closed reduction of fracture of bone NOS,179192004,SNOMED,site_unspec
4076450,Primary skeletal traction of fracture,179212005,SNOMED,site_unspec
4076451,Revision to skeletal traction of fracture,179213000,SNOMED,site_unspec
40263092,Debridement of open fracture,179256005,SNOMED,site_unspec
4106448,Primary open reduction of traumatic dislocation of joint,179597004,SNOMED,site_unspec
4106578,Primary open reduction of fracture dislocation of joint and skeletal traction,179598009,SNOMED,site_unspec
4079816,Primary open reduction of fracture dislocation of joint NEC,179600003,SNOMED,site_unspec
4077791,"Open reduction of fracture dislocation of joint and fixation of joint, unspecified",179602006,SNOMED,site_unspec
4077792,Primary open reduction of fracture dislocation alone,179612004,SNOMED,site_unspec
4079941,Primary open reduction of fracture dislocation and cast immobilization,179613009,SNOMED,site_unspec
4106583,Primary open reduction of fracture dislocation and functional bracing,179614003,SNOMED,site_unspec
4077039,Primary open reduction of fracture dislocation and skin traction,179615002,SNOMED,site_unspec
4106584,Primary open reduction of fracture dislocation and wire fixation,179616001,SNOMED,site_unspec
4106585,Primary open reduction of fracture dislocation and external fixation,179617005,SNOMED,site_unspec
4077040,Primary open reduction of fracture dislocation and other external immobilisation,179618000,SNOMED,site_unspec
4077793,Primary open reduction of fracture dislocation and fixation with screw(s),179619008,SNOMED,site_unspec
4077794,Primary open reduction of fracture dislocation and fixation with plate(s),179620002,SNOMED,site_unspec
4077795,Primary open reduction of fracture dislocation and other joint stabilization,179621003,SNOMED,site_unspec
4106587,Primary closed reduction of fracture dislocation of joint and skeletal traction,179625007,SNOMED,site_unspec
4077796,Primary manipulative closed reduction of fracture dislocation of joint NEC,179627004,SNOMED,site_unspec
4106591,Closed reduction of fracture dislocation of joint and internal fixation of joint,179636000,SNOMED,site_unspec
4106594,Primary closed reduction of fracture dislocation alone,179645004,SNOMED,site_unspec
4079950,Primary closed reduction of fracture dislocation and cast immobilization,179646003,SNOMED,site_unspec
4106595,Primary closed reduction of fracture dislocation and functional bracing,179647007,SNOMED,site_unspec
4077043,Primary closed reduction of fracture dislocation and skin traction,179648002,SNOMED,site_unspec
4079951,Primary closed reduction of fracture dislocation and fixation by wire(s),179649005,SNOMED,site_unspec
4077924,Primary closed reduction of fracture dislocation and external fixation,179650005,SNOMED,site_unspec
4077044,Primary closed reduction of fracture dislocation and other external immobilisation,179651009,SNOMED,site_unspec
4015356,Closed fracture of thumb metacarpal,208403005,SNOMED,hand
4077927,Revision to open reduction of fracture dislocation and skeletal traction,179655000,SNOMED,site_unspec
4077164,Secondary open reduction of fracture dislocation of joint NEC,179657008,SNOMED,site_unspec
4077165,Revision to closed reduction of fracture dislocation alone,179659006,SNOMED,site_unspec
4077930,Secondary open reduction of fracture dislocation of joint and fixation of joint,179663004,SNOMED,site_unspec
4079954,Revision to closed reduction of fracture dislocation and cast immobilization,179680000,SNOMED,site_unspec
4079955,Revision to closed reduction of fracture dislocation and functional bracing,179681001,SNOMED,site_unspec
4079956,Revision to closed reduction of fracture dislocation and skin traction,179682008,SNOMED,site_unspec
4077935,Revision to closed reduction of fracture dislocation and skeletal traction,179683003,SNOMED,site_unspec
4077936,Revision to closed reduction of fracture dislocation and fixation with wire(s),179684009,SNOMED,site_unspec
4079957,Revision to closed reduction of fracture dislocation and external fixation,179685005,SNOMED,site_unspec
4077937,Revision to closed reduction of fracture dislocation and other external immobilisation,179686006,SNOMED,site_unspec
4077938,Revision to open reduction fracture dislocation alone,179687002,SNOMED,site_unspec
4077173,Revision to open reduction of fracture dislocation and cast immobilization,179688007,SNOMED,site_unspec
4079958,Revision to open reduction of fracture dislocation and functional bracing,179689004,SNOMED,site_unspec
4077939,Revision to open reduction of fracture dislocation and skin traction,179690008,SNOMED,site_unspec
4077940,Revision to open reduction of fracture dislocation and fixation with wire(s),179691007,SNOMED,site_unspec
4106737,Revision to open reduction of fracture dislocation and external fixation,179692000,SNOMED,site_unspec
4077941,Revision to open reduction of fracture dislocation and other external immobilisation,179693005,SNOMED,site_unspec
4079959,Revision to open reduction of fracture dislocation and fixation with screw(s),179694004,SNOMED,site_unspec
4106738,Revision to open reduction of fracture dislocation and fixation with plate(s),179695003,SNOMED,site_unspec
4077174,Revision to open reduction of fracture dislocation and other stabilization of joint,179696002,SNOMED,site_unspec
4057580,Fracture of phalanx of finger,18171007,SNOMED,hand
4112214,Manual reduction of closed fracture of humerus,18204009,SNOMED,humerus_elbow
765007,Closed fracture of left pilon,18230001000004102,SNOMED,lowleg_ankle
4082258,Open multiple fractures of both upper limbs,18276007,SNOMED,multi_site
4082410,Open reduction of open sacral fracture,1830008,SNOMED,vertebra
761905,Fracture of distal end of right radius,18310001000004100,SNOMED,forearm_wrist
4083032,"Fracture, stellate",18334002,SNOMED,site_unspec
4079931,Open fracture of upper limb,18336000,SNOMED,site_unspec
4085474,Manual reduction of closed fracture of shaft of ulna,18592001,SNOMED,forearm_wrist
40376587,"Closed fracture of mandible, symphysis of body",18670007,SNOMED,skull_face
40378073,Open fracture of coronoid process of mandible,18697000,SNOMED,skull_face
4089512,Closed fracture of second metatarsal bone,18724009,SNOMED,foot
4093639,Open reduction of open depressed frontal sinus fracture,18728007,SNOMED,skull_face
4093010,Manual reduction of closed fracture of medial condyle of humerus,18751007,SNOMED,humerus_elbow
4077908,Closed reduction of malar and zygomatic fracture,18865003,SNOMED,skull_face
46270328,Facial fracture due to fall,18890001000004102,SNOMED,skull_face
46270329,Burst fracture of fourth thoracic vertebra,18960001000004105,SNOMED,vertebra
4077752,Closed fracture of T7-T12 level with incomplete spinal cord lesion,18960007,SNOMED,vertebra
4078043,Open reduction of malar fracture,19135003,SNOMED,skull_face
440544,Closed fracture of upper end of radius AND ulna,19259001,SNOMED,forearm_wrist
46270333,Stress fracture of tibia and fibula,19350001000004107,SNOMED,lowleg_ankle
4024275,Debridement of open fracture of foot,19417000,SNOMED,foot
40393649,Closed fracture of head of humerus,19541000,SNOMED,humerus_elbow
4023972,Manual reduction of closed fracture of talus,19573006,SNOMED,foot
4055480,Open reduction of closed mandibular fracture with external fixation,19618003,SNOMED,skull_face
433617,Open fracture of femoral condyle of femur,19652000,SNOMED,hip_femur
4057654,Open reduction of spinal fracture,19688005,SNOMED,vertebra
44788772,"Closed fracture of femur, upper epiphysis",198741000000106,SNOMED,hip_femur
44788773,"Open fracture of femur, upper epiphysis",198751000000109,SNOMED,hip_femur
4062135,Reduction of fracture of facial bone,20013001,SNOMED,skull_face
437703,Closed fracture of intracapsular section of femur,20100009,SNOMED,hip_femur
4063560,Fracture of lunate bone of wrist,2012002,SNOMED,hand
73614,Closed fracture of seven ribs,20121009,SNOMED,rib_thorax
436527,Open fracture of ramus of mandible,20158009,SNOMED,skull_face
4067661,Internal fixation of radius and ulna without fracture reduction,2021001,SNOMED,forearm_wrist
4066613,Fracture of one rib,20274005,SNOMED,rib_thorax
4067547,Closed reduction of fracture of tibia,20278008,SNOMED,lowleg_ankle
4001458,Fatigue fracture of vertebra,202831001,SNOMED,vertebra
40399864,Spontaneous fracture,203441000,SNOMED,site_unspec
40399865,Thoracic vertebra: [pathological fracture] or [collapse],203442007,SNOMED,vertebra
4003482,Postoophorectomy osteoporosis with pathological fracture,203444008,SNOMED,site_unspec
4003483,Osteoporosis of disuse with pathological fracture,203445009,SNOMED,site_unspec
4004624,Post-surgical malabsorption osteoporosis with pathological fracture,203446005,SNOMED,site_unspec
4067765,Drug-induced osteoporosis with pathological fracture,203447001,SNOMED,site_unspec
4069306,Idiopathic osteoporosis with pathological fracture,203448006,SNOMED,site_unspec
4067766,Fracture of bone in neoplastic disease,203449003,SNOMED,site_unspec
4069524,Osteoporosis with pathological fracture of lumbar vertebrae,203450003,SNOMED,vertebra
4068133,Osteoporosis with pathological fracture of thoracic vertebrae,203451004,SNOMED,vertebra
4069525,Osteoporosis with pathological fracture of cervical vertebrae,203452006,SNOMED,vertebra
4067768,Postmenopausal osteoporosis with pathological fracture,203453001,SNOMED,site_unspec
40399878,Cervical vertebra: [pathological fracture] or [collapse],203454007,SNOMED,vertebra
4067769,Other specified pathological fracture,203463009,SNOMED,site_unspec
4068134,Pathological fracture NOS,203464003,SNOMED,site_unspec
442073,Malunion and nonunion of fracture,203497002,SNOMED,site_unspec
40400303,Pseudoarthrosis - fracture nonunion,203498007,SNOMED,site_unspec
4068224,Hypertrophic nonunion of fracture,203499004,SNOMED,site_unspec
4069314,Atrophic nonunion of fracture,203500008,SNOMED,site_unspec
4067851,Angular malunion of fracture,203502000,SNOMED,site_unspec
4068227,Rotational malunion of fracture,203503005,SNOMED,site_unspec
40400311,Delayed union of fracture,203504004,SNOMED,site_unspec
4067852,Fracture malunion or nonunion NOS,203505003,SNOMED,site_unspec
40400351,Open fracture of lower end of humerus,20354001,SNOMED,humerus_elbow
4068851,Open fracture of C5-C7 level with incomplete spinal cord lesion,20377001,SNOMED,vertebra
40401863,[X]Other osteoporosis with pathological fracture,203877004,SNOMED,site_unspec
40401872,[X]Unspecified osteoporosis with pathological fracture,203885008,SNOMED,site_unspec
40402228,[X]Fracture of bone in neoplastic diseases classified elsewhere,203905007,SNOMED,site_unspec
40402241,"[X]Fracture of bone following insertion of orthopedic implant, joint prosthesis, or bone plate",203917009,SNOMED,site_unspec
4070301,Fracture of upper end of tibia,20433007,SNOMED,lowleg_ankle
4070811,Open reduction of rib fracture with external fixation,20465005,SNOMED,rib_thorax
4071876,Fracture of hand,20511007,SNOMED,hand
316536,Closed fracture of T7-T12 level with complete lesion of cord,20540005,SNOMED,vertebra
444405,Open multiple fractures of lower limb with ribs AND sternum,20594000,SNOMED,rib_thorax
40404505,Closed reduction of fracture of femur with internal fixation,20612007,SNOMED,hip_femur
4049205,"Fracture, closed, oblique",20700001,SNOMED,site_unspec
4071354,Open reduction of fracture with internal fixation,20701002,SNOMED,site_unspec
437685,Multiple open fractures of skull AND/OR face without intracranial injury,20714001,SNOMED,skull_face
40403806,Fracture of parietal bone,207677003,SNOMED,skull_face
40403807,Closed fracture vault of skull without intracranial injury,207678008,SNOMED,skull_face
4007907,"Closed fracture of vault of skull without mention of intracranial injury, state of consciousness unspecified",207679000,SNOMED,skull_face
441970,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",207680002,SNOMED,skull_face
443073,"Closed fracture of vault of skull without mention of intracranial injury, with less than 1 hour loss of consciousness",207681003,SNOMED,skull_face
443072,"Closed fracture of vault of skull without mention of intracranial injury, with 1-24 hours loss of consciousness",207682005,SNOMED,skull_face
443071,"Closed fracture of vault of skull without mention of intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207683000,SNOMED,skull_face
443070,"Closed fracture of vault of skull without mention of intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207684006,SNOMED,skull_face
4011365,"Closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",207685007,SNOMED,skull_face
4007908,"Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",207686008,SNOMED,skull_face
438575,Closed fracture vault of skull with intracranial injury,207687004,SNOMED,skull_face
4008985,"Closed fracture of vault of skull with intracranial injury, state of consciousness unspecified",207688009,SNOMED,skull_face
437105,"Closed fracture of vault of skull with intracranial injury, with no loss of consciousness",207689001,SNOMED,skull_face
437391,"Closed fracture of vault of skull with intracranial injury, with less than 1 hour loss of consciousness",207690005,SNOMED,skull_face
435377,"Closed fracture of vault of skull with intracranial injury, with 1-24 hours loss of consciousness",207691009,SNOMED,skull_face
436830,"Closed fracture of vault of skull with intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207692002,SNOMED,skull_face
437108,"Closed fracture of vault of skull with intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207693007,SNOMED,skull_face
4008986,"Closed fracture of vault of skull with intracranial injury, with loss of consciousness of unspecified duration",207694001,SNOMED,skull_face
4007909,"Closed fracture of vault of skull with intracranial injury, with concussion, unspecified",207695000,SNOMED,skull_face
441134,Open fracture vault of skull without intracranial injury,207696004,SNOMED,skull_face
4010861,"Open fracture of vault of skull without mention of intracranial injury, state of consciousness unspecified",207697008,SNOMED,skull_face
4011366,"Open fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",207698003,SNOMED,skull_face
443069,"Open fracture of vault of skull without mention of intracranial injury, with less than 1 hour loss of consciousness",207699006,SNOMED,skull_face
443068,"Open fracture of vault of skull without mention of intracranial injury, with 1-24 hours loss of consciousness",207700007,SNOMED,skull_face
443067,"Open fracture of vault of skull without mention of intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing level of consciousness",207701006,SNOMED,skull_face
443066,"Open fracture of vault of skull without mention of intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207702004,SNOMED,skull_face
4008987,"Open fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",207703009,SNOMED,skull_face
4010862,"Open fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",207704003,SNOMED,skull_face
439143,Open fracture vault of skull with intracranial injury,207705002,SNOMED,skull_face
4011367,"Open fracture of vault of skull with intracranial injury, unspecified state of consciousness",207706001,SNOMED,skull_face
4007910,"Open fracture of vault of skull with intracranial injury, with no loss of consciousness",207707005,SNOMED,skull_face
4007911,"Open fracture of vault of skull with intracranial injury, with less than 1 hour loss of consciousness",207708000,SNOMED,skull_face
4008988,"Open fracture of vault of skull with intracranial injury, with 1-24 hours loss of consciousness",207709008,SNOMED,skull_face
437983,"Open fracture of vault of skull with intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207710003,SNOMED,skull_face
438569,"Open fracture of vault of skull with intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207711004,SNOMED,skull_face
4011502,"Open fracture of vault of skull with intracranial injury, with loss of consciousness of unspecified duration",207712006,SNOMED,skull_face
4011503,"Open fracture of vault of skull with intracranial injury, with concussion, unspecified",207713001,SNOMED,skull_face
4011504,Fracture of vault of skull NOS,207714007,SNOMED,skull_face
40403849,Fracture: [base of skull] or [fossa: [anterior] or [middle] or [posterior]] or [sinus: [ethmoid] or [frontal]] or [bone: [occiput] or [sphenoid] or [temporal] or [orbital roof],207715008,SNOMED,skull_face
40403850,Closed fracture base of skull without intracranial injury,207716009,SNOMED,skull_face
4010863,"Closed fracture of base of skull without mention of intracranial injury, unspecified state of consciousness",207717000,SNOMED,skull_face
443061,"Closed fracture of base of skull without mention of intracranial injury, with no loss of consciousness",207718005,SNOMED,skull_face
443060,"Closed fracture of base of skull without mention of intracranial injury, with less than 1 hour loss of consciousness",207719002,SNOMED,skull_face
443059,"Closed fracture of base of skull without mention of intracranial injury, with 1-24 hours loss of consciousness",207720008,SNOMED,skull_face
443058,"Closed fracture of base of skull without mention of intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207721007,SNOMED,skull_face
443057,"Closed fracture of base of skull without mention of intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207722000,SNOMED,skull_face
4010864,"Closed fracture of base of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",207723005,SNOMED,skull_face
4008989,"Closed fracture of base of skull without mention of intracranial injury, with concussion, unspecified",207724004,SNOMED,skull_face
40404188,Closed fracture base of skull with intracranial injury,207725003,SNOMED,skull_face
4008990,"Closed fracture of base of skull with intracranial injury, unspecified state of consciousness",207726002,SNOMED,skull_face
437990,"Closed fracture of base of skull with intracranial injury, with no loss of consciousness",207727006,SNOMED,skull_face
435665,"Closed fracture of base of skull with intracranial injury, with less than 1 hour loss of consciousness",207728001,SNOMED,skull_face
433331,"Closed fracture of base of skull with intracranial injury, with 1-24 hours loss of consciousness",207729009,SNOMED,skull_face
438874,"Closed fracture of base of skull with intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207730004,SNOMED,skull_face
440222,"Closed fracture of base of skull with intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207731000,SNOMED,skull_face
4010865,"Closed fracture of base of skull with intracranial injury, with loss of consciousness of unspecified duration",207732007,SNOMED,skull_face
4010866,"Closed fracture of base of skull with intracranial injury, with concussion, unspecified",207733002,SNOMED,skull_face
443056,Open fracture base of skull without mention of intracranial injury,207734008,SNOMED,skull_face
4010867,"Open fracture of base of skull without mention of intracranial injury, unspecified state of consciousness",207735009,SNOMED,skull_face
4011505,"Open fracture of base of skull without mention of intracranial injury, with no loss of consciousness",207736005,SNOMED,skull_face
443055,"Open fracture of base of skull without mention of intracranial injury, with less than 1 hour loss of consciousness",207737001,SNOMED,skull_face
443002,"Open fracture of base of skull without mention of intracranial injury, with 1-24 hours loss of consciousness",207738006,SNOMED,skull_face
443001,"Open fracture of base of skull without mention of intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207739003,SNOMED,skull_face
443000,"Open fracture of base of skull without mention of intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207740001,SNOMED,skull_face
4010868,"Open fracture of base of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",207741002,SNOMED,skull_face
4010869,"Open fracture of base of skull without mention of intracranial injury, with concussion, unspecified",207742009,SNOMED,skull_face
